mvir,x,y,z
4.52E+13,480.254,354.406,412.241
4.52E+13,705.858,85.0403,64.9327
4.52E+13,622.97,719.095,314.558
4.52E+13,710.083,908.527,472.278
4.52E+13,14.2625,398.245,220.89
4.52E+13,396.79,351.211,983.27
4.52E+13,103.091,0.32563,855.323
4.52E+13,279.154,898.84,879.029
4.52E+13,912.085,683.898,401.034
4.52E+13,732.184,358.466,50.3092
4.52E+13,7.16708,165.705,196.348
4.52E+13,778.857,591.32,944.776
4.52E+13,148.849,134.042,217.135
4.52E+13,518.902,42.7879,367.351
4.52E+13,300.074,686.327,922.589
4.52E+13,645.438,255.286,9.85493
4.52E+13,883.325,916.316,501.944
4.52E+13,155.814,716.659,371.348
4.52E+13,552.841,2.67308,331.924
4.52E+13,383.268,313.956,332.687
4.52E+13,485.179,477.824,744.855
4.52E+13,65.2993,376.644,665.588
4.52E+13,150.195,615.112,278.221
4.52E+13,203.432,601.249,907.375
4.52E+13,955.787,608.094,493.216
4.52E+13,37.5272,360.12,423.42
4.52E+13,44.2697,981.93,797.527
4.52E+13,326.609,350.474,985.488
4.52E+13,400.679,437.641,279.064
4.52E+13,553.774,861.27,716.183
4.52E+13,45.918,537.769,112.475
4.52E+13,204.958,397.264,528.386
4.52E+13,413.038,925.058,978.665
4.52E+13,829.469,821.195,235.134
4.52E+13,931.156,613.504,353.049
4.52E+13,810.242,464.046,600.104
4.52E+13,84.1552,90.4488,207.648
4.52E+13,414.529,52.6114,299.115
4.52E+13,346.772,57.0337,560.95
4.52E+13,48.8792,544.313,196.194
4.52E+13,872.705,537.646,816.328
4.52E+13,42.8365,87.5232,202.147
4.52E+13,342.266,216.801,142.874
4.52E+13,656.814,300.861,978.391
4.52E+13,588.286,590.354,690.581
4.52E+13,953.74,98.5224,185.183
4.52E+13,936.771,49.5873,842.047
4.52E+13,950.977,454.608,415.133
4.52E+13,498.569,689.563,939.971
4.52E+13,597.323,589.094,473.317
4.52E+13,509.095,593.939,357.315
4.52E+13,651.213,569.926,819.366
4.52E+13,392.086,998.317,950.667
4.52E+13,447.631,511.762,58.402
4.52E+13,381.25,930.498,872.983
4.52E+13,625.101,841.553,244.69
4.52E+13,152.494,236.432,212.885
4.52E+13,13.6259,633.745,430.527
4.52E+13,352.926,675.011,606.355
4.52E+13,411.443,473.529,776.256
4.52E+13,699.733,107.349,336.02
4.52E+13,216.008,214.84,911.09
4.52E+13,577.049,61.1559,311.003
4.52E+13,269.435,209.2,156.859
4.52E+13,533.523,752.113,585.854
4.52E+13,362.246,994.392,10.4855
4.52E+13,483.234,434.768,789.135
4.52E+13,200.721,751.907,761.215
4.52E+13,855.957,690.294,180.736
4.52E+13,764.613,646.206,128.495
4.52E+13,193.797,317.344,146.181
4.52E+13,280.091,675.295,70.016
4.52E+13,462.227,138.205,534.517
4.52E+13,531.252,975.495,239.255
4.52E+13,1.89393,300.398,388.83
4.52E+13,290.985,2.70162,885.906
4.52E+13,62.9049,566.013,458.635
4.52E+13,796.432,841.858,134.553
4.52E+13,740.388,830.501,639.434
4.52E+13,579.857,719.667,153.382
4.52E+13,146.446,813.77,388.031
4.52E+13,151.569,58.0503,271.267
4.52E+13,428.625,342.139,403.493
4.52E+13,411.749,719.584,220.792
4.52E+13,851.044,185.848,988.014
4.52E+13,817.945,813.249,474.162
4.52E+13,945.9,18.1238,3.05429
4.52E+13,707.14,196.855,996.482
4.52E+13,845.677,337.284,974.832
4.52E+13,88.2716,48.5055,433.39
4.52E+13,440.021,828.967,756.65
4.52E+13,741.005,141.909,478.106
4.52E+13,940.372,755.349,3.03023
4.52E+13,58.3753,729.618,915.436
4.52E+13,145.272,844.739,235.674
4.52E+13,482.738,388.734,813.141
4.52E+13,85.6769,805.596,966.502
4.52E+13,995.58,992.607,854.959
4.52E+13,869.594,198.479,352.769
4.52E+13,953.358,731.214,413.014
4.52E+13,3.56343,662.77,227.048
4.52E+13,993.977,273.05,384.159
4.52E+13,269.58,911.672,237.211
4.52E+13,211.901,919.274,123.089
4.52E+13,567.97,528.966,807.885
4.52E+13,283.326,143.849,937.414
4.52E+13,404.819,514.558,161.868
4.52E+13,583.825,62.6798,255.305
4.52E+13,652.506,445.272,213.437
4.52E+13,779.901,512.124,31.0552
4.52E+13,637.649,10.2896,518.425
4.52E+13,175.254,16.2908,534.538
4.52E+13,284.041,209.514,685.888
4.52E+13,515.021,702.847,148.187
4.52E+13,824.101,387.392,930.014
4.52E+13,115.278,666.852,57.8277
4.52E+13,278.962,89.0151,800.375
4.52E+13,15.6857,447.534,351.74
4.52E+13,388.108,809.974,61.9612
4.52E+13,826.571,736.024,225.731
4.52E+13,3.03764,249.489,528.761
4.52E+13,48.7008,472.372,345.595
4.52E+13,948.724,382.201,689.563
4.52E+13,619.13,61.5487,629.508
4.52E+13,182.181,232.507,145.585
4.52E+13,322.977,415.104,964.275
4.52E+13,372.315,58.7373,434.747
4.52E+13,675.221,174.451,862.541
4.52E+13,387.018,727.131,848.841
4.52E+13,424.742,966.832,258.788
4.52E+13,907.267,311.906,691.281
4.52E+13,436.357,85.8166,802.25
4.52E+13,543.185,914.808,501.444
4.52E+13,700.694,890.451,425.841
4.52E+13,719.458,524.286,146.386
4.52E+13,894.242,133.238,136.235
4.52E+13,635.792,645.46,525.256
4.52E+13,920.781,978.311,820.256
4.52E+13,331.631,943.72,990.611
4.52E+13,343.708,653.762,289.161
4.52E+13,485.192,507.232,731.124
4.52E+13,473.433,127.523,484.513
4.52E+13,487.171,688.728,357.396
4.52E+13,174.537,930.541,22.1366
4.52E+13,962.922,217.413,564.735
4.52E+13,828.621,330.265,937.417
4.52E+13,566.261,731.818,975.618
4.52E+13,896.297,898.228,792.514
4.52E+13,846.05,779.714,492.351
4.52E+13,24.5318,618.025,978.424
4.52E+13,206.9,96.0332,547.997
4.52E+13,396.228,405.072,901.28
4.52E+13,455.117,503.493,509.116
4.52E+13,157.77,93.1756,418.651
4.52E+13,683.184,598.985,11.7926
4.52E+13,768.895,271.421,675.118
4.52E+13,876.301,275.536,560.41
4.52E+13,61.9245,421.534,193.045
4.52E+13,257.617,643.148,191.624
4.52E+13,592.754,110.86,302.186
4.52E+13,65.5372,667.373,577.713
4.52E+13,488.117,153.845,145.848
4.52E+13,189.237,894.335,862.535
4.52E+13,508.368,830.022,265.138
4.52E+13,692.595,131.412,688.99
4.52E+13,909.083,804.172,1.44263
4.52E+13,478.506,45.6068,930.379
4.52E+13,835.971,304.751,241.382
4.52E+13,944.072,572.87,971.065
4.52E+13,166.519,811.126,90.2294
4.52E+13,360.926,19.8135,150.782
4.52E+13,651.976,948.071,186.475
4.52E+13,869.04,158.48,564.371
4.52E+13,329.05,602.703,588.267
4.52E+13,687.56,510.882,631.543
4.52E+13,143.335,669.795,458.427
4.52E+13,282.102,312.262,834.833
4.52E+13,96.267,957.878,370.212
4.52E+13,135.565,464.477,8.51399
4.52E+13,789.31,572.151,562.023
4.52E+13,493.864,863.992,919.483
4.52E+13,689.691,314.936,485.062
4.52E+13,660.882,96.0965,702.534
4.52E+13,136.267,153.327,545.112
4.52E+13,716.072,353.368,464.049
4.52E+13,546.744,723.928,869.551
4.52E+13,856.506,856.505,797.914
4.52E+13,108.383,699.396,104.114
4.52E+13,623.748,252.913,631.766
4.52E+13,706.344,514.048,428.826
4.52E+13,853.853,604.986,68.5746
4.52E+13,451,326.652,393.123
4.52E+13,89.0616,752.58,39.8326
4.52E+13,880.84,42.4123,685.573
4.52E+13,549.118,233.036,426.21
4.52E+13,603.882,391.022,290.041
4.52E+13,757.758,524.268,780.505
4.52E+13,828.987,554.647,964.159
4.52E+13,420.611,189.551,404.479
4.52E+13,305.343,190.515,853.724
4.52E+13,342.135,728.816,807.289
4.52E+13,21.1819,216.939,200.888
4.52E+13,244.992,776.921,203.68
4.52E+13,745.739,210.144,935.299
4.52E+13,931.904,56.9681,885.174
4.52E+13,870.759,524.198,392.662
4.52E+13,133.937,243.717,907.944
4.52E+13,257.805,294.046,50.8575
4.52E+13,580.823,313.894,977.096
4.52E+13,149.952,105.593,541.305
4.52E+13,145.711,838.111,204.108
4.52E+13,294.635,659.116,78.4245
4.52E+13,719.256,186.168,362.835
4.52E+13,782.37,679.676,570.351
4.52E+13,472.513,132.099,178.009
4.52E+13,653.503,156.856,897.075
4.52E+13,197.356,887.043,364.706
4.52E+13,229.291,905.613,791.772
4.53E+13,12.6507,837.087,444.41
4.53E+13,485.472,641.073,444.954
4.53E+13,389.402,639.923,622.84
4.53E+13,597.419,70.9746,835.514
4.53E+13,898.646,322.097,320.071
4.53E+13,809.051,748.409,96.7854
4.53E+13,199.311,966.292,312.083
4.53E+13,335.3,192.877,546.108
4.53E+13,566.994,128.353,816.033
4.53E+13,927.352,860.408,125.993
4.53E+13,932.556,541.162,772.714
4.53E+13,38.8733,656.038,90.2975
4.53E+13,164.216,785.299,52.0526
4.53E+13,717.342,967.139,763.043
4.53E+13,785.594,333.455,252.343
4.53E+13,72.9742,485.596,28.1837
4.53E+13,23.8074,340.426,821.049
4.53E+13,230.04,338.652,6.7176
4.53E+13,254.462,100.51,935.538
4.53E+13,260.794,423.403,373.022
4.53E+13,706.166,987.124,934.026
4.53E+13,797.889,526.328,467.257
4.53E+13,890.637,165.498,550.725
4.53E+13,1.61364,84.4624,735.538
4.53E+13,222.603,777.787,702.205
4.53E+13,902.113,814.823,978.675
4.53E+13,57.2493,33.8063,909.487
4.53E+13,323.323,156.41,505.282
4.53E+13,342.398,624.356,398.956
4.53E+13,171.013,947.868,540.759
4.53E+13,878.737,527.799,539.116
4.53E+13,419.567,595.607,635.747
4.53E+13,626.912,865.332,82.8335
4.53E+13,475.849,941.338,379.01
4.53E+13,903.807,273.766,80.3224
4.53E+13,873.394,856.511,494.881
4.53E+13,102.651,676.794,114.282
4.53E+13,589.362,199.511,529.195
4.53E+13,855.976,468.383,520.354
4.53E+13,275.125,572.203,830.912
4.53E+13,709.374,666.322,670.178
4.53E+13,596.143,607.538,307.918
4.53E+13,818.627,579.844,187.443
4.53E+13,277.679,48.299,334.232
4.53E+13,25.3758,575.804,343.216
4.53E+13,60.3802,199.119,848.176
4.53E+13,478.813,242.013,504.889
4.53E+13,151.788,199.552,869.042
4.53E+13,456.178,700.682,755.503
4.53E+13,856.584,138.718,850.183
4.53E+13,756.289,623.158,412.321
4.53E+13,961.47,510.643,639.523
4.53E+13,401.055,800.219,312.096
4.53E+13,292.832,4.06296,709.22
4.53E+13,673.968,87.0888,224.514
4.53E+13,917.458,806.802,470.203
4.53E+13,64.5819,528.243,829.111
4.53E+13,407.865,155.886,862.008
4.53E+13,423.201,511.065,304.772
4.53E+13,513.179,549.857,455.162
4.53E+13,933.437,621.877,388.871
4.53E+13,783.157,679.139,981.716
4.53E+13,521.728,972.042,491.239
4.53E+13,910.479,259.632,811.74
4.53E+13,122.402,937.408,121.863
4.53E+13,88.0984,224.815,604.708
4.53E+13,756.802,145.876,421.938
4.53E+13,104.102,802.009,18.246
4.53E+13,461.886,691.681,164.134
4.53E+13,756.792,134.021,276.462
4.53E+13,932.25,406.692,539.956
4.53E+13,192.521,686.207,555.149
4.53E+13,283.434,207.323,153.377
4.53E+13,594.935,995.478,247.444
4.53E+13,824.445,345.721,869.609
4.53E+13,431.583,61.7282,365.163
4.53E+13,947.377,746.783,729.464
4.53E+13,886.597,759.843,60.8346
4.53E+13,932.484,322.476,539.631
4.53E+13,31.4955,137.019,643.382
4.53E+13,252.507,795.688,144.738
4.53E+13,780.891,115.285,79.1229
4.53E+13,895.292,202.053,344.389
4.53E+13,923.115,38.485,851.118
4.53E+13,524.985,125.862,498.28
4.53E+13,560.577,223.616,856.56
4.53E+13,651.846,88.2819,161.654
4.53E+13,56.5168,823.418,495.465
4.53E+13,72.2256,561.382,735.808
4.53E+13,210.605,816.45,151.814
4.53E+13,774.673,413.2,669.969
4.53E+13,980.886,596.689,138.897
4.53E+13,880.042,475.121,927.375
4.53E+13,108.236,489.95,138.311
4.53E+13,388.824,323.076,260.163
4.53E+13,319.128,586.13,314.136
4.53E+13,216.101,367.607,70.3541
4.53E+13,232.993,931.989,2.40305
4.53E+13,850.767,731.093,159.704
4.53E+13,814.406,589.243,104.486
4.53E+13,819.916,919.886,942.995
4.53E+13,773.494,634.872,916.598
4.53E+13,324.153,139.249,100.336
4.53E+13,721.154,698.404,788.553
4.53E+13,715.705,599.653,406.937
4.53E+13,333.475,784.382,848.846
4.53E+13,367.105,696.352,264.731
4.53E+13,331.684,939.726,4.26184
4.53E+13,930.632,131.117,193.699
4.53E+13,700.381,681.66,185.243
4.53E+13,707.745,398.675,324.23
4.53E+13,961.31,600.376,702.255
4.53E+13,973.795,57.8302,868.903
4.53E+13,843.036,480.33,287.565
4.53E+13,386.111,228.725,830.994
4.53E+13,117.624,440.491,974.084
4.53E+13,160.684,749.969,827.439
4.53E+13,376.539,527.471,828.294
4.53E+13,901.841,793.381,346.818
4.53E+13,464.513,962.682,206.083
4.53E+13,848.461,848.303,882.089
4.53E+13,214.881,787.015,853.931
4.53E+13,543.586,550.593,551.774
4.53E+13,754.43,752.072,11.1574
4.53E+13,924.382,828.254,17.0239
4.53E+13,60.0931,846.855,856.742
4.53E+13,134.822,251.444,822.047
4.53E+13,291.084,729.047,550.97
4.53E+13,429.783,708.518,120.596
4.53E+13,576.418,145.329,253.175
4.53E+13,650.609,846.785,248.887
4.53E+13,718.163,934.637,971.776
4.53E+13,454.861,349.52,414.982
4.53E+13,778.506,337.154,275.817
4.53E+13,527.984,207.621,366.99
4.53E+13,645.246,43.3787,139.227
4.53E+13,806.232,674.247,239.802
4.53E+13,393.101,691.624,873.095
4.53E+13,225.808,30.1604,114.023
4.53E+13,673.138,199.504,961.323
4.53E+13,400.488,380.174,527.174
4.53E+13,732.287,310.043,555.931
4.53E+13,840.7,493.097,817.585
4.53E+13,13.5563,153.704,915.96
4.53E+13,430.649,830.966,456.259
4.53E+13,141.902,730.638,176.41
4.53E+13,174.831,881.877,518.109
4.53E+13,168.637,436.557,362.256
4.53E+13,467.511,957.529,970.891
4.53E+13,709.574,307.675,104.967
4.53E+13,691.398,35.2605,765.761
4.53E+13,328.953,264.168,939.434
4.53E+13,104.734,324.614,650.502
4.53E+13,184.743,218.385,40.4254
4.53E+13,391.113,201.125,296.01
4.53E+13,321.01,778.464,574.931
4.53E+13,798.999,586.53,799.635
4.53E+13,760.202,467.337,800.149
4.53E+13,967.6,636.153,322.054
4.53E+13,357.172,789.111,548.569
4.53E+13,472.132,607.969,946.445
4.53E+13,846.43,123.06,334.164
4.53E+13,557.31,974.044,838.357
4.53E+13,624.685,516.844,778.783
4.53E+13,698.784,885.152,387.533
4.53E+13,862.787,354.745,161.566
4.53E+13,521.122,82.5698,383.432
4.53E+13,581.174,406.88,892.152
4.53E+13,848.964,821.285,113.32
4.53E+13,472.574,742.329,921.91
4.53E+13,209.408,389.835,775.807
4.53E+13,307.621,703.756,521.112
4.53E+13,562.541,25.4079,85.4825
4.53E+13,599.787,222.263,141.617
4.53E+13,747.822,77.9157,402.528
4.53E+13,28.7117,854.446,902.486
4.53E+13,519.023,317.829,66.6016
4.53E+13,347.617,261.55,563.126
4.53E+13,325.124,268.972,587.483
4.53E+13,496.984,813.232,590.136
4.53E+13,658.752,610.726,626.997
4.53E+13,805.896,137.063,94.6825
4.53E+13,993.487,878.199,916.653
4.53E+13,176.303,445.317,840.823
4.53E+13,466.769,746.416,16.2267
4.53E+13,64.3315,579.481,741.172
4.53E+13,458.14,875.389,97.3841
4.53E+13,98.3912,791.825,936.836
4.53E+13,560.218,768.305,570.77
4.53E+13,148.169,918.529,489.121
4.53E+13,874.706,52.0188,201.827
4.53E+13,963.518,744.104,800.936
4.53E+13,193.83,31.6305,550.052
4.53E+13,21.3958,310.508,226.465
4.53E+13,177.909,824.104,217.78
4.53E+13,215.56,869.71,903.713
4.53E+13,414.765,346.901,967.96
4.53E+13,462.496,51.0001,981.804
4.53E+13,510.422,797.42,980.178
4.53E+13,75.3852,364.678,773.705
4.53E+13,249.167,656.473,752.145
4.53E+13,455.985,885.503,731.207
4.53E+13,654.435,297.889,153.386
4.53E+13,859.728,354.003,197.582
4.53E+13,967.427,99.1258,947.875
4.53E+13,170.347,973.372,18.4771
4.53E+13,687.738,229.042,208.999
4.53E+13,665.233,881.013,620.607
4.53E+13,927.482,438.904,605.236
4.53E+13,257.562,84.3973,618.149
4.53E+13,82.677,12.734,883.302
4.53E+13,721.973,27.6579,801.64
4.53E+13,531.683,220.804,626.325
4.53E+13,514.105,546.299,712.453
4.53E+13,173.416,134.786,204.457
4.53E+13,372.524,903.225,133.177
4.53E+13,564.745,528.61,211.092
4.53E+13,755.573,845.286,400.517
4.53E+13,431.547,555.091,513.893
4.53E+13,670.198,242.149,254.624
4.53E+13,750.233,933.571,33.4693
4.53E+13,78.4819,214.368,68.8926
4.53E+13,16.7249,309.996,898.003
4.53E+13,313.276,914.817,776.013
4.53E+13,579.204,732.847,295.015
4.53E+13,765.437,996.166,326.229
4.53E+13,236.302,168.706,748.663
4.53E+13,280.903,782.479,790.791
4.53E+13,390.619,823.215,750.38
4.53E+13,500.376,526.896,276.712
4.53E+13,596.278,687.903,238.799
4.53E+13,626.225,801.773,626.081
4.53E+13,891.887,666.35,918.96
4.53E+13,916.043,744.61,891.284
4.53E+13,375.689,50.6343,445.24
4.53E+13,492.013,28.079,628.913
4.53E+13,851.823,897.312,319.108
4.53E+13,437.485,624.506,569.926
4.53E+13,356.91,215.017,653.632
4.53E+13,381.537,990.896,645.787
4.53E+13,958.115,93.1366,851.264
4.53E+13,306.219,379.11,427.11
4.53E+13,457.861,246.574,113.904
4.53E+13,569.504,267.63,679.326
4.53E+13,733.769,852.679,655.313
4.53E+13,148.537,737.33,92.395
4.53E+13,490.534,819.802,56.9119
4.53E+13,781.035,578.01,386.226
4.54E+13,1.92674,560.822,890.098
4.54E+13,159.83,913.381,371.424
4.54E+13,57.4144,456.918,913.846
4.54E+13,913.249,32.582,215.225
4.54E+13,19.3259,301.583,73.399
4.54E+13,63.3847,327.681,894.093
4.54E+13,269.227,459.052,731.447
4.54E+13,494.648,123.391,449.734
4.54E+13,415.119,972.955,547.742
4.54E+13,931.396,852.752,24.8669
4.54E+13,367.924,55.5858,524.152
4.54E+13,481.595,772.974,498.73
4.54E+13,10.5306,571.457,102.931
4.54E+13,573.762,402.111,239.993
4.54E+13,197.808,536.27,926.232
4.54E+13,805.817,292.722,337.818
4.54E+13,108.695,129.823,608.672
4.54E+13,253.365,294.963,898.924
4.54E+13,559.11,200.527,233.092
4.54E+13,544.566,982.756,139.126
4.54E+13,149.99,248.188,971.405
4.54E+13,337.619,647.021,827.022
4.54E+13,555.174,810.454,770.744
4.54E+13,981.828,698.811,307.797
4.54E+13,896.172,81.7336,389.773
4.54E+13,872,177.274,937.48
4.54E+13,72.2667,564.361,635.45
4.54E+13,418.379,889.611,534.201
4.54E+13,815.016,376.786,883.881
4.54E+13,902.665,72.3231,494.683
4.54E+13,8.7889,383.042,728.358
4.54E+13,41.51,996.654,67.1024
4.54E+13,2.576,582.638,303.395
4.54E+13,332.215,233.695,948.564
4.54E+13,653.649,235.174,967.887
4.54E+13,849.578,397.354,494.535
4.54E+13,184.692,206.798,149.572
4.54E+13,183.511,99.833,289.525
4.54E+13,182.802,290.593,440.153
4.54E+13,267.978,494.331,67.08
4.54E+13,571.341,540.868,748.05
4.54E+13,911.158,63.5966,618.063
4.54E+13,211.354,825.28,317.51
4.54E+13,223.328,457,157.012
4.54E+13,327.034,900.263,348.403
4.54E+13,306.078,418.526,566.26
4.54E+13,627.692,573.111,819.945
4.54E+13,367.031,446.646,536.359
4.54E+13,561.907,381.485,312.255
4.54E+13,680.419,210.07,223.431
4.54E+13,807.183,829.617,786.409
4.54E+13,411.495,586.13,748.985
4.54E+13,629.547,702.324,69.6474
4.54E+13,503.42,429.351,858.77
4.54E+13,29.906,178.331,453.274
4.54E+13,270.085,709.628,501.034
4.54E+13,265.252,131.702,717.207
4.54E+13,497.267,299.511,822.391
4.54E+13,599.577,345.066,498.318
4.54E+13,894.325,449.51,453.474
4.54E+13,267.019,476.474,213.489
4.54E+13,92.9286,331.713,690.638
4.54E+13,289.019,562.155,497.837
4.54E+13,323.836,294.024,437.942
4.54E+13,511.328,773.361,597.134
4.54E+13,769.972,569.141,44.1955
4.54E+13,956.687,147.766,952.214
4.54E+13,875.112,272.803,248.394
4.54E+13,509.767,982.206,16.9675
4.54E+13,630.26,430.555,908.812
4.54E+13,556.927,889.477,691.723
4.54E+13,908.685,204.314,589.882
4.54E+13,46.9313,370.741,617.164
4.54E+13,100.134,329.271,534.264
4.54E+13,210.229,70.688,751.2
4.54E+13,561.632,145.687,703.924
4.54E+13,665.557,937.196,469.277
4.54E+13,605.689,882.407,135.115
4.54E+13,458.008,85.7216,60.5071
4.54E+13,349.824,701.394,635.143
4.54E+13,331.243,250.058,363.764
4.54E+13,561.406,128.787,72.7323
4.54E+13,909.369,722.608,649.883
4.54E+13,1.50076,561.528,486.419
4.54E+13,453.07,907.403,196.947
4.54E+13,961.171,627.869,488.654
4.54E+13,128.063,568.527,562.102
4.54E+13,300.33,898.988,559.573
4.54E+13,474.727,152.837,544.02
4.54E+13,166.883,807.28,405.208
4.54E+13,124.692,681.779,826.455
4.54E+13,350.984,776.323,484.941
4.54E+13,272.027,332.946,311.372
4.54E+13,687.743,825.976,5.80396
4.54E+13,35.6863,112.762,11.1798
4.54E+13,280.272,665.287,757.517
4.54E+13,737.801,981.169,498.718
4.54E+13,582.718,118.634,617.016
4.54E+13,814.258,815.986,493.709
4.54E+13,21.0915,872.767,156.334
4.54E+13,310.43,292.358,742.955
4.54E+13,878.096,39.4492,376.24
4.54E+13,815.218,340.748,852.255
4.54E+13,295.361,353.151,302.84
4.54E+13,482.67,48.5341,524.287
4.54E+13,102.29,926.597,826.033
4.54E+13,502.758,14.931,234.825
4.54E+13,605.211,72.2349,102.195
4.54E+13,771.536,330.916,847.819
4.54E+13,965.594,236.42,85.3184
4.54E+13,563.491,872.92,382.011
4.54E+13,126.409,250.437,820.833
4.54E+13,346.544,782.94,181.389
4.54E+13,388.674,975.197,422.855
4.54E+13,594.83,846.789,999.804
4.54E+13,841.052,389.703,264.626
4.54E+13,61.1327,339.706,584.226
4.54E+13,494.425,839.622,335.186
4.54E+13,742.08,589.215,299.459
4.54E+13,158.05,0.86403,78.9313
4.54E+13,151.152,460.442,314.933
4.54E+13,53.8874,400.206,364.457
4.54E+13,359.178,651.352,860.455
4.54E+13,690.991,484.566,387.546
4.54E+13,946.523,201.744,443.805
4.54E+13,864.48,378.737,893.5
4.54E+13,122.245,83.3713,266.845
4.54E+13,101.443,98.8369,427.434
4.54E+13,468.416,505.671,287.569
4.54E+13,233.9,12.0575,245.266
4.54E+13,564.983,613.538,56.9998
4.54E+13,751.311,156.476,879.119
4.54E+13,255.668,141.025,927.555
4.54E+13,497.53,686.904,222.171
4.54E+13,632.654,597.522,853.832
4.54E+13,649.159,760.394,223.469
4.54E+13,562.405,428.341,608.732
4.54E+13,945.089,983.968,0.90662
4.54E+13,332.777,319.428,405.417
4.54E+13,18.3253,760.842,106.924
4.54E+13,794.637,106.33,785.037
4.54E+13,440.854,917.566,318.25
4.54E+13,73.4227,472.021,741.118
4.54E+13,662.471,233.376,442.774
4.54E+13,279.273,726.443,204.376
4.54E+13,71.9275,714.873,513.764
